"id","altura","peso","IMC","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","carros","filhos"
"12088",12088,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,3359.79,3,1
"12089",12089,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3044.97,3,1
"12090",12090,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,3623.23,3,2
"12091",12091,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,2784.07,0,0
"12092",12092,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Sim",1,3317.35,3,2
"12093",12093,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,3041.31,0,2
"12094",12094,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Sim",1,2765.91,0,1
"12095",12095,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Sim",1,2930.45,0,2
"12096",12096,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,3285.34,1,2
"12097",12097,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Sim",1,2822.45,2,1
"12098",12098,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Sim",1,3150.6,0,2
"12099",12099,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,2612.53,3,2
"12100",12100,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,2661.92,3,0
"12101",12101,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,2493.01,3,1
"12102",12102,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,2720.56,1,2
"12103",12103,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,2310.99,2,1
"12104",12104,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,3180.26,1,0
"12105",12105,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,3021.58,0,1
"12106",12106,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,2765.51,0,1
"12107",12107,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,3533.44,2,2
"12108",12108,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,3064.2,3,2
"12109",12109,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,2089.36,1,1
"12110",12110,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Sim",1,2646.56,2,1
"12111",12111,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,3182.73,3,0
"12112",12112,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,3163.48,1,1
"12113",12113,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,3418.52,2,1
"12114",12114,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,3209.62,3,2
"12115",12115,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3283.82,3,1
"12116",12116,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,3102.67,1,0
"12117",12117,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,2993.11,1,2
"12118",12118,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,3137.49,0,1
"12119",12119,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,2811.06,3,1
"12120",12120,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,3150.87,0,0
"12121",12121,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,2986.14,3,1
"12122",12122,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,2661.64,1,2
"12123",12123,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Não",0,2916.11,3,1
"12124",12124,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Não",0,2929.14,0,0
"12125",12125,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,3199.03,1,2
"12126",12126,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,3167.46,1,2
"12127",12127,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,3061.54,3,1
"12128",12128,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,3136.41,3,1
"12129",12129,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,3096.84,3,0
"12130",12130,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Sim",1,2779.88,0,0
"12131",12131,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,2975.72,1,2
"12132",12132,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,2578.29,0,2
"12133",12133,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,3250.27,3,2
"12134",12134,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,3157.15,1,2
"12135",12135,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,2395.46,2,0
"12136",12136,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,3193.72,1,2
"12137",12137,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,2878.1,3,0
"12138",12138,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,2882.48,3,1
"12139",12139,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,3406.49,1,1
"12140",12140,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,3779.02,2,2
"12141",12141,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,3444.72,3,0
"12142",12142,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Sim",1,2437.4,2,2
"12143",12143,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,2248.74,0,0
"12144",12144,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,2710.53,1,2
"12145",12145,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,3059.24,3,1
"12146",12146,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,2686.63,1,1
"12147",12147,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,3071.32,2,1
"12148",12148,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Sim",1,2789.54,3,2
"12149",12149,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Sim",1,3030.58,1,0
"12150",12150,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,3333.87,3,1
"12151",12151,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3099.15,0,1
"12152",12152,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,3168.02,2,0
"12153",12153,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,2991.82,2,2
"12154",12154,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3247.6,1,1
"12155",12155,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Sim",1,3435.08,1,1
"12156",12156,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,3327.63,2,1
"12157",12157,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Sim",1,3266.36,3,0
"12158",12158,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Não",0,2857.66,2,2
"12159",12159,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Não",0,3079.68,0,1
"12160",12160,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,3168.3,3,2
"12161",12161,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Sim",1,3445.62,2,2
"12162",12162,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,3361.51,3,0
"12163",12163,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,3494.07,2,0
"12164",12164,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,2397.81,0,0
"12165",12165,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Não",0,2902.69,0,0
"12166",12166,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,2155.49,3,0
"12167",12167,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Sim",1,3254.47,3,1
"12168",12168,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,2621.77,2,2
"12169",12169,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Sim",1,3445.93,2,1
"12170",12170,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,3769.21,3,1
"12171",12171,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,3170.5,3,0
"12172",12172,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Sim",1,3660.09,1,2
"12173",12173,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Não",0,2751.52,0,1
"12174",12174,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,3516.55,1,1
"12175",12175,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Sim",1,3040.26,3,2
"12176",12176,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Sim",1,3016.99,2,1
"12177",12177,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,3255.67,2,0
"12178",12178,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,3369.3,1,1
"12179",12179,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,3739.8,1,2
"12180",12180,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Sim",1,3157.92,0,2
"12181",12181,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,2620.19,2,2
"12182",12182,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,3184.96,2,0
"12183",12183,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Sim",1,2819.36,0,2
"12184",12184,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,3494.19,1,0
"12185",12185,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Sim",1,3385.78,1,2
"12186",12186,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Não",0,3180.52,2,0
"12187",12187,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Sim",1,3251.21,0,1
"12188",12188,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,3362.25,3,1
"12189",12189,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Sim",1,3000.18,1,2
"12190",12190,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,3912.3,0,2
"12191",12191,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,2306.53,1,0
"12192",12192,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,2971.39,1,1
"12193",12193,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Sim",1,2952.82,3,1
"12194",12194,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,2926.31,0,1
"12195",12195,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,3307.77,1,1
"12196",12196,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Sim",1,2085.06,2,1
"12197",12197,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,3240.2,1,2
"12198",12198,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,3078.85,2,2
"12199",12199,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Sim",1,2914.7,0,2
"12200",12200,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,2898.95,1,2
"12201",12201,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,3026.55,1,0
"12202",12202,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,2434.87,0,1
"12203",12203,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,2819.67,0,1
"12204",12204,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,2985.04,1,1
"12205",12205,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,2708.44,3,0
"12206",12206,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,3024.01,0,1
"12207",12207,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,3427.55,3,1
"12208",12208,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3218.69,0,0
"12209",12209,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,2752.33,2,0
"12210",12210,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Não",0,3258.61,0,0
"12211",12211,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,3702.55,2,0
"12212",12212,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,2276.79,2,1
"12213",12213,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Sim",1,2817.48,1,0
"12214",12214,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,2712.41,3,2
"12215",12215,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,2620.78,0,1
"12216",12216,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,2597.05,2,1
"12217",12217,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Não",0,2436.89,1,2
"12218",12218,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Sim",1,2581.27,2,0
"12219",12219,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,2784.53,0,1
"12220",12220,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Sim",1,3225.62,0,2
"12221",12221,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,3241.33,2,0
"12222",12222,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,2874.85,0,1
"12223",12223,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Sim",1,2785.89,1,2
"12224",12224,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,2825.02,2,1
"12225",12225,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,3092.24,0,1
"12226",12226,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3256.64,1,0
"12227",12227,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,2644.58,2,2
"12228",12228,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2935.2,1,2
"12229",12229,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Sim",1,3703.65,0,0
"12230",12230,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Sim",1,2435.94,0,1
"12231",12231,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Não",0,2352.16,3,1
"12232",12232,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,2691.64,1,0
"12233",12233,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Sim",1,3029.02,2,1
"12234",12234,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,3236.78,3,2
"12235",12235,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3202.25,3,0
"12236",12236,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3679.39,2,2
"12237",12237,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2846.22,3,2
"12238",12238,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Sim",1,3222.97,1,1
"12239",12239,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,2815.3,2,2
"12240",12240,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Sim",1,2550.96,3,1
"12241",12241,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,3950.72,0,2
"12242",12242,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Sim",1,2537.4,0,0
"12243",12243,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,2812.03,2,2
"12244",12244,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,2611.9,0,0
"12245",12245,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Não",0,3382.77,0,2
"12246",12246,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,2990.9,0,2
"12247",12247,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Sim",1,3232.32,0,2
"12248",12248,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Sim",1,3335.06,1,1
"12249",12249,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3634.75,2,2
"12250",12250,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,3046.15,0,1
"12251",12251,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,3457.94,1,2
"12252",12252,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,2926.8,3,0
"12253",12253,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,2650.73,2,1
"12254",12254,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Sim",1,2800.53,3,1
"12255",12255,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,3087.21,1,1
"12256",12256,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Sim",1,2849.89,2,1
"12257",12257,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,3041.6,0,1
"12258",12258,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,2975.42,3,1
"12259",12259,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,3202.13,2,2
"12260",12260,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,2972.81,2,0
"12261",12261,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,2794.41,0,2
"12262",12262,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Sim",1,2893.8,2,2
"12263",12263,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,3226.18,1,2
"12264",12264,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3233.74,0,0
"12265",12265,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,2408.89,2,2
"12266",12266,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,2635.53,2,0
"12267",12267,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3119.6,0,2
"12268",12268,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3570.16,3,0
"12269",12269,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,3114.46,0,1
"12270",12270,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Sim",1,2350.36,1,0
"12271",12271,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,2691.48,1,1
"12272",12272,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,2610.58,0,1
"12273",12273,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Sim",1,2633.75,1,1
"12274",12274,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Não",0,3017.03,1,1
"12275",12275,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,3021.5,3,1
"12276",12276,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,2866.09,3,1
"12277",12277,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3234.49,3,2
"12278",12278,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Sim",1,3872.48,1,2
"12279",12279,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Sim",1,3019.22,1,0
"12280",12280,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,3903.07,0,1
"12281",12281,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2912.56,1,0
"12282",12282,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,3336.82,0,0
"12283",12283,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3428.84,1,2
"12284",12284,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,3263.61,2,0
"12285",12285,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Sim",1,3617.1,0,2
"12286",12286,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,2512.89,1,0
"12287",12287,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Sim",1,2153.02,1,1
"12288",12288,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Sim",1,1563.32,2,0
"12289",12289,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,3201.42,1,2
"12290",12290,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,2757.2,1,0
"12291",12291,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,3882.97,2,1
"12292",12292,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,2586.77,3,2
"12293",12293,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,3452.53,3,1
"12294",12294,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,2210.3,3,1
"12295",12295,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,2724.06,0,2
"12296",12296,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,3548.79,2,1
"12297",12297,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,2988.79,0,1
"12298",12298,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,3089.33,0,0
"12299",12299,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,3594.2,3,0
"12300",12300,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,2948.23,1,0
"12301",12301,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,2644.54,3,0
"12302",12302,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Sim",1,3302.24,2,0
"12303",12303,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,3456.11,0,1
"12304",12304,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Sim",1,3178.53,0,0
"12305",12305,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,3469.2,1,0
"12306",12306,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,2781.14,0,1
"12307",12307,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,3109.59,2,1
"12308",12308,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Sim",1,2922.86,0,0
"12309",12309,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,3210.8,1,2
"12310",12310,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Não",0,2588.51,0,2
"12311",12311,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Sim",1,3286.54,1,2
"12312",12312,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,2737.43,0,1
"12313",12313,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,2859.75,2,0
"12314",12314,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,3494.27,3,1
"12315",12315,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Sim",1,3654.01,1,1
"12316",12316,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,3372.71,3,0
"12317",12317,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Não",0,3070.76,0,2
"12318",12318,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,3543.09,2,1
"12319",12319,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,3178.55,1,0
"12320",12320,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,2723.6,2,2
"12321",12321,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Sim",1,3164.99,0,2
"12322",12322,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Não",0,3318.03,3,2
"12323",12323,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,3998.83,3,2
"12324",12324,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3344.99,2,0
"12325",12325,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,2996.84,1,0
"12326",12326,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Sim",1,2451.93,0,2
"12327",12327,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Sim",1,2665.08,2,2
"12328",12328,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,3036.01,2,1
"12329",12329,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,3491.65,1,0
"12330",12330,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Não",0,2438.01,0,1
"12331",12331,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Sim",1,2721.77,2,1
"12332",12332,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,2342.72,3,0
"12333",12333,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,3254.57,1,1
"12334",12334,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,3117.42,2,0
"12335",12335,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,3469.87,1,2
"12336",12336,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,2294.32,2,1
"12337",12337,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,2592.32,0,0
"12338",12338,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2883,3,2
"12339",12339,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,3103.53,1,2
